Country_Code,Country,Region,Year,Indicator_Name,Indicator_Code,Value,Source
TUR,Turkey,Europe,2018,Current Account Balance (% of GDP),BCA_NGDPD,-1.8,IMF
TUR,Turkey,Europe,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.1,IMF
TUR,Turkey,Europe,2018,GDP Growth Rate (Annual %),NGDP_RPCH,3.5,IMF
TUR,Turkey,Europe,2018,Government Debt (% of GDP),GGXWDG_NGDP,29.5,IMF
TUR,Turkey,Europe,2018,Inflation Rate (CPI),PCPIPCH,16.3,IMF
TUR,Turkey,Europe,2018,Unemployment Rate,LUR,10.9,IMF
TUR,Turkey,Europe,2019,Current Account Balance (% of GDP),BCA_NGDPD,1.9,IMF
TUR,Turkey,Europe,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.7,IMF
TUR,Turkey,Europe,2019,GDP Growth Rate (Annual %),NGDP_RPCH,1.3,IMF
TUR,Turkey,Europe,2019,Government Debt (% of GDP),GGXWDG_NGDP,31.8,IMF
TUR,Turkey,Europe,2019,Inflation Rate (CPI),PCPIPCH,15.2,IMF
TUR,Turkey,Europe,2019,Unemployment Rate,LUR,13.7,IMF
TUR,Turkey,Europe,2020,Current Account Balance (% of GDP),BCA_NGDPD,-4.2,IMF
TUR,Turkey,Europe,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.6,IMF
TUR,Turkey,Europe,2020,GDP Growth Rate (Annual %),NGDP_RPCH,1.8,IMF
TUR,Turkey,Europe,2020,Government Debt (% of GDP),GGXWDG_NGDP,38.7,IMF
TUR,Turkey,Europe,2020,Inflation Rate (CPI),PCPIPCH,12.3,IMF
TUR,Turkey,Europe,2020,Unemployment Rate,LUR,13.1,IMF
TUR,Turkey,Europe,2021,Current Account Balance (% of GDP),BCA_NGDPD,-0.8,IMF
TUR,Turkey,Europe,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.0,IMF
TUR,Turkey,Europe,2021,GDP Growth Rate (Annual %),NGDP_RPCH,11.8,IMF
TUR,Turkey,Europe,2021,Government Debt (% of GDP),GGXWDG_NGDP,39.4,IMF
TUR,Turkey,Europe,2021,Inflation Rate (CPI),PCPIPCH,19.6,IMF
TUR,Turkey,Europe,2021,Unemployment Rate,LUR,12.0,IMF
TUR,Turkey,Europe,2022,Current Account Balance (% of GDP),BCA_NGDPD,-5.0,IMF
TUR,Turkey,Europe,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.1,IMF
TUR,Turkey,Europe,2022,GDP Growth Rate (Annual %),NGDP_RPCH,5.4,IMF
TUR,Turkey,Europe,2022,Government Debt (% of GDP),GGXWDG_NGDP,30.2,IMF
TUR,Turkey,Europe,2022,Inflation Rate (CPI),PCPIPCH,72.3,IMF
TUR,Turkey,Europe,2022,Unemployment Rate,LUR,10.4,IMF
TUR,Turkey,Europe,2023,Current Account Balance (% of GDP),BCA_NGDPD,-3.6,IMF
TUR,Turkey,Europe,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.2,IMF
TUR,Turkey,Europe,2023,GDP Growth Rate (Annual %),NGDP_RPCH,5.0,IMF
TUR,Turkey,Europe,2023,Government Debt (% of GDP),GGXWDG_NGDP,28.7,IMF
TUR,Turkey,Europe,2023,Inflation Rate (CPI),PCPIPCH,53.9,IMF
TUR,Turkey,Europe,2023,Unemployment Rate,LUR,9.4,IMF
TUR,Turkey,Europe,2024,Current Account Balance (% of GDP),BCA_NGDPD,-0.8,IMF
TUR,Turkey,Europe,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.6,IMF
TUR,Turkey,Europe,2024,GDP Growth Rate (Annual %),NGDP_RPCH,3.3,IMF
TUR,Turkey,Europe,2024,Government Debt (% of GDP),GGXWDG_NGDP,24.0,IMF
TUR,Turkey,Europe,2024,Inflation Rate (CPI),PCPIPCH,58.5,IMF
TUR,Turkey,Europe,2024,Unemployment Rate,LUR,8.7,IMF
UKR,Ukraine,Europe,2018,Current Account Balance (% of GDP),BCA_NGDPD,-3.3,IMF
UKR,Ukraine,Europe,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.1,IMF
UKR,Ukraine,Europe,2018,GDP Growth Rate (Annual %),NGDP_RPCH,3.5,IMF
UKR,Ukraine,Europe,2018,Government Debt (% of GDP),GGXWDG_NGDP,60.4,IMF
UKR,Ukraine,Europe,2018,Inflation Rate (CPI),PCPIPCH,10.9,IMF
UKR,Ukraine,Europe,2018,Unemployment Rate,LUR,9.0,IMF
UKR,Ukraine,Europe,2019,Current Account Balance (% of GDP),BCA_NGDPD,-2.7,IMF
UKR,Ukraine,Europe,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.1,IMF
UKR,Ukraine,Europe,2019,GDP Growth Rate (Annual %),NGDP_RPCH,3.2,IMF
UKR,Ukraine,Europe,2019,Government Debt (% of GDP),GGXWDG_NGDP,50.5,IMF
UKR,Ukraine,Europe,2019,Inflation Rate (CPI),PCPIPCH,7.9,IMF
UKR,Ukraine,Europe,2019,Unemployment Rate,LUR,8.5,IMF
UKR,Ukraine,Europe,2020,Current Account Balance (% of GDP),BCA_NGDPD,3.3,IMF
UKR,Ukraine,Europe,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.9,IMF
UKR,Ukraine,Europe,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-3.8,IMF
UKR,Ukraine,Europe,2020,Government Debt (% of GDP),GGXWDG_NGDP,60.5,IMF
UKR,Ukraine,Europe,2020,Inflation Rate (CPI),PCPIPCH,2.7,IMF
UKR,Ukraine,Europe,2020,Unemployment Rate,LUR,9.2,IMF
UKR,Ukraine,Europe,2021,Current Account Balance (% of GDP),BCA_NGDPD,-1.9,IMF
UKR,Ukraine,Europe,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.0,IMF
UKR,Ukraine,Europe,2021,GDP Growth Rate (Annual %),NGDP_RPCH,3.4,IMF
UKR,Ukraine,Europe,2021,Government Debt (% of GDP),GGXWDG_NGDP,48.9,IMF
UKR,Ukraine,Europe,2021,Inflation Rate (CPI),PCPIPCH,9.4,IMF
UKR,Ukraine,Europe,2021,Unemployment Rate,LUR,9.8,IMF
UKR,Ukraine,Europe,2022,Current Account Balance (% of GDP),BCA_NGDPD,4.9,IMF
UKR,Ukraine,Europe,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-15.6,IMF
UKR,Ukraine,Europe,2022,GDP Growth Rate (Annual %),NGDP_RPCH,-28.8,IMF
UKR,Ukraine,Europe,2022,Government Debt (% of GDP),GGXWDG_NGDP,77.7,IMF
UKR,Ukraine,Europe,2022,Inflation Rate (CPI),PCPIPCH,20.2,IMF
UKR,Ukraine,Europe,2022,Unemployment Rate,LUR,24.5,IMF
UKR,Ukraine,Europe,2023,Current Account Balance (% of GDP),BCA_NGDPD,-5.3,IMF
UKR,Ukraine,Europe,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-19.3,IMF
UKR,Ukraine,Europe,2023,GDP Growth Rate (Annual %),NGDP_RPCH,5.5,IMF
UKR,Ukraine,Europe,2023,Government Debt (% of GDP),GGXWDG_NGDP,81.2,IMF
UKR,Ukraine,Europe,2023,Inflation Rate (CPI),PCPIPCH,12.9,IMF
UKR,Ukraine,Europe,2023,Unemployment Rate,LUR,19.1,IMF
UKR,Ukraine,Europe,2024,Current Account Balance (% of GDP),BCA_NGDPD,-7.2,IMF
UKR,Ukraine,Europe,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-17.2,IMF
UKR,Ukraine,Europe,2024,GDP Growth Rate (Annual %),NGDP_RPCH,2.9,IMF
UKR,Ukraine,Europe,2024,Government Debt (% of GDP),GGXWDG_NGDP,89.7,IMF
UKR,Ukraine,Europe,2024,Inflation Rate (CPI),PCPIPCH,6.5,IMF
UKR,Ukraine,Europe,2024,Unemployment Rate,LUR,13.1,IMF
VNM,Vietnam,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,1.9,IMF
VNM,Vietnam,Asia,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.0,IMF
VNM,Vietnam,Asia,2018,GDP Growth Rate (Annual %),NGDP_RPCH,7.5,IMF
VNM,Vietnam,Asia,2018,Government Debt (% of GDP),GGXWDG_NGDP,43.8,IMF
VNM,Vietnam,Asia,2018,Inflation Rate (CPI),PCPIPCH,3.5,IMF
VNM,Vietnam,Asia,2018,Unemployment Rate,LUR,2.2,IMF
VNM,Vietnam,Asia,2019,Current Account Balance (% of GDP),BCA_NGDPD,3.8,IMF
VNM,Vietnam,Asia,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-0.4,IMF
VNM,Vietnam,Asia,2019,GDP Growth Rate (Annual %),NGDP_RPCH,7.4,IMF
VNM,Vietnam,Asia,2019,Government Debt (% of GDP),GGXWDG_NGDP,41.0,IMF
VNM,Vietnam,Asia,2019,Inflation Rate (CPI),PCPIPCH,2.8,IMF
VNM,Vietnam,Asia,2019,Unemployment Rate,LUR,2.2,IMF
VNM,Vietnam,Asia,2020,Current Account Balance (% of GDP),BCA_NGDPD,4.3,IMF
VNM,Vietnam,Asia,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.9,IMF
VNM,Vietnam,Asia,2020,GDP Growth Rate (Annual %),NGDP_RPCH,2.9,IMF
VNM,Vietnam,Asia,2020,Government Debt (% of GDP),GGXWDG_NGDP,41.3,IMF
VNM,Vietnam,Asia,2020,Inflation Rate (CPI),PCPIPCH,3.2,IMF
VNM,Vietnam,Asia,2020,Unemployment Rate,LUR,2.5,IMF
VNM,Vietnam,Asia,2021,Current Account Balance (% of GDP),BCA_NGDPD,-2.2,IMF
VNM,Vietnam,Asia,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.4,IMF
VNM,Vietnam,Asia,2021,GDP Growth Rate (Annual %),NGDP_RPCH,2.6,IMF
VNM,Vietnam,Asia,2021,Government Debt (% of GDP),GGXWDG_NGDP,39.2,IMF
VNM,Vietnam,Asia,2021,Inflation Rate (CPI),PCPIPCH,1.8,IMF
VNM,Vietnam,Asia,2021,Unemployment Rate,LUR,3.2,IMF
VNM,Vietnam,Asia,2022,Current Account Balance (% of GDP),BCA_NGDPD,0.3,IMF
VNM,Vietnam,Asia,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,0.7,IMF
VNM,Vietnam,Asia,2022,GDP Growth Rate (Annual %),NGDP_RPCH,8.5,IMF
VNM,Vietnam,Asia,2022,Government Debt (% of GDP),GGXWDG_NGDP,34.9,IMF
VNM,Vietnam,Asia,2022,Inflation Rate (CPI),PCPIPCH,3.2,IMF
VNM,Vietnam,Asia,2022,Unemployment Rate,LUR,2.3,IMF
VNM,Vietnam,Asia,2023,Current Account Balance (% of GDP),BCA_NGDPD,6.4,IMF
VNM,Vietnam,Asia,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.7,IMF
VNM,Vietnam,Asia,2023,GDP Growth Rate (Annual %),NGDP_RPCH,5.1,IMF
VNM,Vietnam,Asia,2023,Government Debt (% of GDP),GGXWDG_NGDP,34.3,IMF
VNM,Vietnam,Asia,2023,Inflation Rate (CPI),PCPIPCH,3.3,IMF
VNM,Vietnam,Asia,2023,Unemployment Rate,LUR,2.3,IMF
VNM,Vietnam,Asia,2024,Current Account Balance (% of GDP),BCA_NGDPD,6.6,IMF
VNM,Vietnam,Asia,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.5,IMF
VNM,Vietnam,Asia,2024,GDP Growth Rate (Annual %),NGDP_RPCH,7.1,IMF
VNM,Vietnam,Asia,2024,Government Debt (% of GDP),GGXWDG_NGDP,31.3,IMF
VNM,Vietnam,Asia,2024,Inflation Rate (CPI),PCPIPCH,3.6,IMF
VNM,Vietnam,Asia,2024,Unemployment Rate,LUR,2.2,IMF
